0	107.758	0.285201046426892
0.00799999999981083	103.846	0.285308514449646
0.0160000000005311	99.935	0.287223042131938
0.024000000000342	96.219	0.291672297335036
0.0320000000001528	92.699	0.299473087183772
0.0399999999999636	89.765	0.311435668126305
0.0480000000006839	87.223	0.328206804494965
0.0560000000004948	84.876	0.350081032563087
0.0640000000003056	83.116	0.376840063362697
0.0720000000001164	81.747	0.407688793953803
0.0799999999999272	80.574	0.441332147185855
0.0880000000006476	79.987	0.476186586178454
0.0960000000004584	79.596	0.510666765088011
0.104000000000269	79.4	0.543458751267012
0.11200000000008	79.205	0.573701096640194
0.119999999999891	79.4	0.601035172304952
0.128000000000611	79.596	0.62553123306623
0.136000000000422	79.791	0.647524514905137
0.144000000000233	80.183	0.667404236618433
0.152000000000044	80.378	0.685402331805927
0.159999999999854	80.769	0.701438110704186
0.168000000000575	80.965	0.715078873934926
0.176000000000386	81.16	0.725651826966036
0.184000000000196	81.16	0.732482677499666
0.192000000000007	81.356	0.735168002964074
0.199999999999818	81.356	0.733757656217745
0.208000000000538	81.356	0.728758106408817
0.216000000000349	81.356	0.720953074761998
0.22400000000016	81.16	0.71112607219967
0.231999999999971	81.16	0.699812234623834
0.239999999999782	80.965	0.687185143540942
0.248000000000502	80.769	0.673114835078328
0.256000000000313	80.574	0.657353770690796
0.264000000000124	80.378	0.639755237438198
0.271999999999935	79.987	0.620423541036335
0.280000000000655	79.791	0.599735112509463
0.288000000000466	79.4	0.57823349318963
0.296000000000276	79.205	0.55645944623596
0.304000000000087	78.814	0.534803623927645
0.311999999999898	78.618	0.513451498462761
0.320000000000618	78.227	0.492438470296609
0.328000000000429	77.836	0.471775280674672
0.33600000000024	77.445	0.451571465520515
0.344000000000051	77.249	0.432093526015634
0.351999999999862	76.858	0.413735670895957
0.360000000000582	76.467	0.396927464422449
0.368000000000393	76.076	0.382028220653522
0.376000000000204	75.685	0.36925296891126
0.384000000000015	75.489	0.358649267249142
